_id,barcode,brandCode,category,categoryCode,cpg,topBrand,name
5332f9f1e4b03c9a25efd1c4,511111703266,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,Special K
5332f7a8e4b03c9a25efd136,511111203551,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,Busch Light
5d5abca1a3a018514994f421,511111504900,AMAZING GRAINS,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Amazing Grains
5f19e054be37ce33f74a1670,511111915126,TEST BRANDCODE @1595531348374,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",,test brand @1595531348374
5dc07de6a60b873d6b0666d0,511111406297,CHOCOLATE CHEERIOS,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Chocolate Cheerios™
5d66dfec6d5f3b6188d4f053,511111105480,ONE,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,O.N.E. Coconut Water
5a5d209ae4b0db471c2d0429,511111600282,KEYSTONE ICE,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Keystone Ice
5a5d1d05e4b06ba572cf249b,511111800361,DIGIORNO CHEESE,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,DIGIORNO CHEESE
5d601d74a3a018514994f422,511111004912,CALEBS KOLA,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Caleb's Kola
60074277be37ce360be63a01,511111619826,TEST BRANDCODE @1611088503776,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",False,test brand @1611088503776
58861c7e4e8d0d20bc42c4ea,511111401360,PILSNER URQUELL,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Pilsner Urquell
5f3e9172be37ce5a0e01b956,511111915560,TEST BRANDCODE @1597935986474,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9172be37ce5a0e01b952'}}",,test brand @1597935986474
540f241c68abd3c7065097d5,511111602767,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '540f215de4b09fb9af4b49f1'}}",,Prairie Farms
5ab13217e4b0915382df761b,511111804321, MILANO,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,Milano
5fd3acb9be37ce0d9386bb4c,511111618225,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb9be37ce0d9386bb4b'}}",False,test brand @1607707833391
53501e6cb9237fd7718f9e25,511111402800,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",,Palermo
5f208db0be37ce7958c59527,511111815228,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f208db0be37ce7958c59526'}}",,test brand @1595968944654
5dc07e2aa60b873d6b0666d1,511111006305,GENERAL MILLS CEREAL,,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,"General Mills ""Big G"" Cereal"
5f493e73be37ce64d0ae36c7,511111516125,TEST BRANDCODE @1598635635448,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1598635635448
592486bde410d61fcea3d125,511111500896,CLEAR,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,CLEAR
5a5d10b5e4b06ba572cf2497,511111700463,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Arnold Palmer Spiked
5fb81985be37ce522e165cdb,511111817703,ABSOLUT® LIME,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Lime
5fb81718be37ce522e165cd6,511111817659,ABSOLUT® JUICE STRAWBERRY,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Juice Strawberry
5fb817e8be37ce522e165cd8,511111517672,ABSOLUT® ORIGINAL,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Original
5fb818abbe37ce522e165cd9,511111717683,ABSOLUT® MANDRIN,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Mandrin
5fb7f9c2be37ce522e165cc8,511111517511,ABSOLUT ELYX,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Elyx
5fb81796be37ce522e165cd7,511111017660,ABSOLUT® JUICE APPLE,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Absolut® Juice Apple
5fb7f8febe37ce522e165cc7,511111017509,ABERLOUR,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Aberlour®
5fb80a6bbe37ce522e165cd0,511111317593,JAMESON COLD BREW ,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Jameson® Cold Brew 
5fb6d68abe37ce522e165cbf,511111817420,JEFFERSON’S RESERVE,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Jefferson’s Reserve®
5fb6d5e4be37ce522e165cbe,511111617419,CAMPO VIEJO,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Campo Viejo®
5fb7e90fbe37ce522e165cc5,511111917489,KAHLUA,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Kahlua®
5fb7e52abe37ce522e165cc2,511111017455,MUMM NAPA ,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Mumm Napa®
5fb7e7aebe37ce522e165cc4,511111717478,MALFY,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Malfy®
5fb80e12be37ce522e165cd4,511111117636,MALIBU® LIME,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Malibu® Lime
5fb80e70be37ce522e165cd5,511111317647,MALIBU® STRAWBERRY,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Malibu® Strawberry
5fb7fae8be37ce522e165cca,511111217534,REDBREAST 12YO ,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Redbreast 12YO 
5f38578fbe37ce5178517ad5,511111115434,TEST BRANDCODE @1597527951412,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",,test brand @1597527951412
5f441281be37ce5dbe9b7c84,511111215820,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f441281be37ce5dbe9b7c83'}}",,test brand @1598296705593
5a5d25b6e4b0db471c2d042c,511111800200,SOL,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Sol
5332f807e4b03c9a25efd16f,511111903291,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,Activia
585a9618e4b03e62d1ce0e75,511111201793,,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",True,Baked!
5f513ea1be37ce21f1287c06,511111816546,TEST BRANDCODE @1599159969725,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1599159969725
5f4cffbba475f1050a66b574,511111216421,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cffbaa475f1050a66b573'}}",,test brand @1598881723241
57ebc2f0e4b0ac389136a34c,511111701903,WYLER'S,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Wyler's
5f7ba932be37ce2f290fb254,511111616979,TEST BRANDCODE @1601939762943,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",,test brand @1601939762943
5db9e6551dda2c3e1416aea0,511111006183,FAT RABBIT,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Fat Rabbit
5daf60021dda2c3e1416ae9a,511111406068,TOTAL,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Total™
5f493e72be37ce64d0ae36c1,511111516071,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c0'}}",,test brand @1598635634169
5f493dabbe37ce64d0ae36bb,511111616023,TEST BRANDCODE @1598635435829,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",,test brand @1598635435829
55a58727e4b0d0a65b3693cd,511111402688,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '55a58719e4b0d0a65b3693cc'}}",,Nature's Bakery
5fd3ae1fbe37ce0d9386bb55,511111118237,TEST BRANDCODE @1607708191093,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",False,test brand @1607708191092
5332fa75e4b03c9a25efd220,511111503026,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Coca-Cola Zero
5fb80dd6be37ce522e165cd3,511111617624,MALIBU® PINEAPPLE,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Malibu® Pineapple
5c49d24df0276e771967371a,511111104742,PURE BLISS,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '59b96571e4b0bf7c7980588b'}}",,PURE BLISS
5a8c36a1e4b0ccf165fac9e8,511111604198,ROYAL DANSK,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,Royal Dansk
5f4a64e7be37ce17d23b317c,511111416227,TEST BRANDCODE @1598711015578,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",,test brand @1598711015578
57ebc13de4b0ac389136a33e,511111402039,,Dairy,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Kraft Shredded Cheese
57d9612be4b0ac389136a2ba,511111402312,DEVOUR,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Devour
5a8c2f7ce4b0ccf165fac9e3,511111704096,CAMPBELLS,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,Campbell's
5f16f536be37ce2b30061e26,511111915072,TEST BRANDCODE @1595340086011,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",,test brand @1595340086011
5a4d254ce4b0bcb2c74ea780,511111200475,STUBBORN SODA,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,STUBBORN SODA
5fb6d83cbe37ce522e165cc1,511111517443,AVION,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",False,Avion® Silver
5ff74126be37ce1e961f3271,511111318682,TEST BRANDCODE @1610039590413,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",False,test brand @1610039590413
5ff74126be37ce1e961f326f,511111618669,TEST BRANDCODE @1610039590349,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",False,test brand @1610039590349
5ff74126be37ce1e961f3272,511111818694,TEST BRANDCODE @1610039590443,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",False,test brand @1610039590443
5ff744ffbe37ce1e961f3275,511111918714,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff744ffbe37ce1e961f3274'}}",False,test brand @1610040575410
5ff74126be37ce1e961f3270,511111118671,TEST BRANDCODE @1610039590383,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",False,test brand @1610039590383
5ff74126be37ce1e961f3273,511111418702,TEST BRANDCODE @1610039590990,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610039590990
5ffe3686be37ce5e01754c5e,511111719441,TEST BRANDCODE @1610495622485,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",False,test brand @1610495622485
5ffe3a86be37ce7aab2d4fd5,511111619499,TEST BRANDCODE @1610496646104,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",False,test brand @1610496646103
5ffe3686be37ce5e01754c5f,511111219453,TEST BRANDCODE @1610495622510,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",False,test brand @1610495622510
5ffe3687be37ce5e01754c62,511111119487,TEST BRANDCODE @1610495623019,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610495623019
5ffe3686be37ce5e01754c60,511111419464,TEST BRANDCODE @1610495622536,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",False,test brand @1610495622536
5ffe3686be37ce5e01754c61,511111919476,TEST BRANDCODE @1610495622560,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",False,test brand @1610495622560
5e5ff158ee7f2d0b35b2a18d,511111214038,ONE A DAY,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",False,ONE A DAY®
5332fa77e4b03c9a25efd225,511111803003,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Cherry Coke
5d659490a3a018514994f433,511111705239,511111705239,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,Happy Paws
5e710da7ee7f2d0b35b2a191,511111614074,COUNTRY CROCK ORIGINAL,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",,COUNTRY CROCK ORIGINAL
592486bee410d61fcea3d12c,511111900825,HELLMANN'S/BEST FOODS,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,Mayo by HELLMANN'S/BEST FOODS
5f38578fbe37ce5178517ad4,511111615422,TEST BRANDCODE @1597527951382,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",,test brand @1597527951382
5f772952be37ce6b592e90d4,511111516798,TEST BRANDCODE @1601644882040,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",,test brand @1601644882040
5f385790be37ce5178517ad8,511111015468,TEST BRANDCODE @1597527952048,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1597527952048
5f4a650bbe37ce17d23b317f,511111116240,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a650bbe37ce17d23b317e'}}",,test brand @1598711051957
5f43faadbe37ce3ef3fd371b,511111715764,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faadbe37ce3ef3fd371a'}}",,test brand @1598290605359
5f208dafbe37ce7958c59525,511111615217,TEST BRANDCODE @1595968943787,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1595968943787
592486bfe410d61fcea3d13c,511111200680,TALENTI,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,TALENTI
5f493e72be37ce64d0ae36c3,511111716082,TEST BRANDCODE @1598635634767,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",,test brand @1598635634767
5da6097ea60b87376833e358,511111305842,511111305842,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,ONE A DAY® VITACRAVES ADULT MULTIVITAMINS
58b59950e4b0857c2ddb7254,511111601005,RED DOG,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Red Dog
58861c7e4e8d0d20bc42c4ee,511111201359,SMITH & FORGE,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Smith & Forge Hard Cider
5a5e34fee4b0db471c2d0436,511111200031,LIPTON Iced Tea Beverages,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,LIPTON Iced Tea Beverages
585a96f5e4b03e62d1ce0e8d,511111201564,RUFFLES,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Ruffles
5ab13165e4b0be0a89bb0b03,511111604310,V8 PLUS ENERGY ,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,V8 Plus Energy
5afda618e4b0c11cfecd49fa,511111804550,POP SECRET,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,POP SECRET
5f7ba933be37ce2f290fb256,511111316992,TEST BRANDCODE @1601939763539,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1601939763539
5332f800e4b03c9a25efd16c,511111203322,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,Fruit on the Bottom
5887a0fde4b02187f85cdad1,511111801191,CAPRI SUN,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Capri Sun
5a5d1acce4b0db471c2d0421,511111100416,NUT HARVEST,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,NUT HARVEST
5f4cff1ba475f1050a66b569,511111916390,TEST BRANDCODE @1598881563437,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cff1aa475f1050a66b566'}}",,test brand @1598881563437
57c0810fe4b0718ff5fcb02d,511111902539,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,Famous Amos
5f628215be37ce78e6e2efac,511111216650,TEST BRANDCODE @1600291349208,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",,test brand @1600291349208
53501d2ab9237fd7718f9e19,511111102823,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e18'}}",,Emils
5b184cdbe4b0d159a5b66e2b,511111204596,HENRY WEINHARDS,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Henry Weinhard's
5f504ac3be37ce0b793c9416,511111116479,TEST BRANDCODE @1599097539367,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",,test brand @1599097539366
5d6415b3a3a018514994f428,511111905035,511111905035,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",,People Special Edition Magazine
5dc07880a60b873d6b0666cf,511111706274,FRUITY CHEERIOS,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Fruity Cheerios™
5da608821dda2c3e1416ae8c,511111905752,FLINTSTONES MULTIVITAMIN GUMMY,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Flintstones™ MULTIVITAMIN GUMMY
57e58166e4b0ac389136a30b,511111102267,FOSTER'S,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",False,Foster's
5d5411eda3a018514994f420,511111904892,F WHITLOCK AND SONS,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,F. Whitlock & Sons BBQ Sauce
5ff75cdfbe37ce1e961f328f,511111318804,TEST BRANDCODE @1610046687007,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328c'}}",False,test brand @1610046687007
5ff75cdfbe37ce1e961f3290,511111818816,TEST BRANDCODE @1610046687035,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328c'}}",False,test brand @1610046687035
5ff75cdebe37ce1e961f328e,511111718796,TEST BRANDCODE @1610046686980,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328c'}}",False,test brand @1610046686980
5f504ac2be37ce0b793c9414,511111416456,TEST BRANDCODE @1599097538572,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f504ac2be37ce0b793c9411'}}",,test brand @1599097538571
5e710dd5ee7f2d0b35b2a193,511111314097,I CAN'T BELIEVE IT'S NOT BUTTER,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",,I CAN'T BELIEVE IT'S NOT BUTTER!
5fcff304be37ce6d53dfc686,511111118008,TEST BRANDCODE @1607463684777,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff304be37ce6d53dfc683'}}",False,test brand @1607463684777
585a961fe4b03e62d1ce0e76,511111701781,BAKEN-ETS,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",True,Baken-Ets
5daf472da60b87376833e35e,511111405979,LIBERTE,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,LIBERTÉ®
5dc076e41dda2c0ad7da64ab,511111006251,APPLE CINNAMON CHEERIOS,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Apple Cinnamon Cheerios™
5a5d2695e4b0db471c2d042d,511111700180,ST STEFANUS,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,St. Stefanus
5332f5ebe4b03c9a25efd0a7,511111304050,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,Monster
585a9653e4b03e62d1ce0e7b,511111101734,DOLE CHILLED FRUIT JUICES,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,Dole Chilled Fruit Juices
5f35a0bcbe37ce6853cff20b,511111915409,,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f35a0bcbe37ce6853cff20a'}}",,test brand @1597350076586
5332f70ee4b03c9a25efd0f7,511111703822,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,Haagen-Dazs
592486bfe410d61fcea3d13a,511111700692,SUAVE,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",False,SUAVE
57ebbed8e4b0ac389136a32e,511111402190,CLASSICO,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",False,Classico
57c08275e4b0718ff5fcb036,511111402473,,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,Brahma
5fb82a34be37ce522e165ce5,511111717805,STROEHMANN,Grocery,GROCERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",False,Stroehmann
5d66d9016d5f3b6188d4f04a,511111305354,BUBLY,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",False,Bubly Sparkling Water
5ab152fae4b0be0a89bb0b05,511111004356,1915 BOLTHOUSE FARMS,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",False,1915 Bolthouse Farms
5ff75cdfbe37ce1e961f3291,511111018827,TEST BRANDCODE @1610046687624,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",False,test brand @1610046687624
5ff75cdebe37ce1e961f328d,511111218784,TEST BRANDCODE @1610046686954,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328c'}}",False,test brand @1610046686954
5ff768d4be37ce1e961f329a,511111518839,TEST BRANDCODE @1610049748079,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",False,test brand @1610049748078
5e5ff32bee7f2d0b35b2a190,511111114062,MIRALAX LAXATIVES,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",False,MIRALAX®LAXATIVES
5fd3ae1fbe37ce0d9386bb56,511111318248,TEST BRANDCODE @1607708191128,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",False,test brand @1607708191128
